"strategy_id","primary_id","Edgar_Class","CSC.Sector","CSC.Subsector","value","Year","Gas","design_id","future_id","strategy","Code","Contry","source"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",1.13399203,2022,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",1.12474188665177,2023,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",1.11957914610061,2024,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",1.11646006443462,2025,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",1.11297458915609,2026,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",1.10799882132784,2027,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",1.10365307843728,2028,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",1.09981779366975,2029,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",1.09657656131225,2030,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",1.09401849034907,2031,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",1.09223388195019,2032,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",1.09131695379914,2033,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",1.09137368014185,2034,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",1.09253004415237,2035,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",1.0949250076447,2036,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",1.09871286964035,2037,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",1.10407300001085,2038,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",1.11121480910678,2039,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",1.12037771102676,2040,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",1.13182724588488,2041,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",1.1458661523988,2042,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",1.1628397781485,2043,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",1.18314502549369,2044,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",1.2072350554463,2045,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",1.2344537769578,2046,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",1.26520694595423,2047,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",1.30076691929964,2048,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",1.34260944898352,2049,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Crops:N2O","Agriculture","AG - Crops",1.39250650295414,2050,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",1.934617649,2022,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",1.95314185733604,2023,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",1.97335734513893,2024,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",1.99493744525164,2025,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",2.01749839275515,2026,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",2.04078838143098,2027,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",2.06065742129718,2028,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",2.07990106287659,2029,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",2.09845820951702,2030,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",2.11626548052551,2031,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",2.13329670979282,2032,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",2.14949129555289,2033,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",2.16477142617101,2034,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",2.17904193076064,2035,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",2.1922376580227,2036,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",2.20425418636331,2037,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",2.21496385202283,2038,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",2.22418878053101,2039,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",2.23185371372027,2040,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",2.23777492079584,2041,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",2.24177533407241,2042,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",2.24368226660156,2043,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",2.24320783989534,2044,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",2.24014954665931,2045,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",2.23417746361105,2046,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",2.22520089917173,2047,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",2.2153706663797,2048,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",2.20477633432449,2049,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:CH4","Agriculture","AG - Livestock",2.1934430093633,2050,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.012532337,2022,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.0126361776325914,2023,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.0127506673502739,2024,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.0128736366255819,2025,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.0130026642684529,2026,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.0131361485524551,2027,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.0132504417781116,2028,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.0133616182368342,2029,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.0134691627730188,2030,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.0135728344916433,2031,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.0136724279456749,2032,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.013767639372887,2033,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.0138578935816348,2034,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.0139426715391288,2035,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.0140215160610588,2036,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.0140938025427482,2037,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.0141587547943045,2038,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.0142152303999852,2039,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.0142626653787173,2040,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.0142999226643051,2041,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.0143258855426797,2042,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.0143393866898725,2043,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.0143386553300735,2044,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.0143222718774271,2045,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.0142881779804861,2046,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.0142357437954931,2047,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.0141790184859792,2048,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.0141184358468754,2049,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.014054236494613,2050,"N2O",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"CCSQ:CH4","CCSQ","CCSQ",0,2022,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"CCSQ:CH4","CCSQ","CCSQ",0,2023,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"CCSQ:CH4","CCSQ","CCSQ",0,2024,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"CCSQ:CH4","CCSQ","CCSQ",0,2025,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"CCSQ:CH4","CCSQ","CCSQ",0,2026,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"CCSQ:CH4","CCSQ","CCSQ",0,2027,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"CCSQ:CH4","CCSQ","CCSQ",0,2028,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"CCSQ:CH4","CCSQ","CCSQ",0,2029,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"CCSQ:CH4","CCSQ","CCSQ",0,2030,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"CCSQ:CH4","CCSQ","CCSQ",0,2031,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"CCSQ:CH4","CCSQ","CCSQ",0,2032,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"CCSQ:CH4","CCSQ","CCSQ",0,2033,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"CCSQ:CH4","CCSQ","CCSQ",0,2034,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"CCSQ:CH4","CCSQ","CCSQ",0,2035,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"CCSQ:CH4","CCSQ","CCSQ",0,2036,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"CCSQ:CH4","CCSQ","CCSQ",0,2037,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"CCSQ:CH4","CCSQ","CCSQ",0,2038,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"CCSQ:CH4","CCSQ","CCSQ",0,2039,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"CCSQ:CH4","CCSQ","CCSQ",0,2040,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"CCSQ:CH4","CCSQ","CCSQ",0,2041,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"CCSQ:CH4","CCSQ","CCSQ",0,2042,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"CCSQ:CH4","CCSQ","CCSQ",0,2043,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"CCSQ:CH4","CCSQ","CCSQ",0,2044,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
0,0,"CCSQ:CH4","CCSQ","CCSQ",0,2045,"CH4",0,0,"Strategy TX:BASE","LKA","sri_lanka","SISEPUEDE"
